branch_id,order date,member_code,menu_id
3,2023-02-01,OKJ066,8
9,2023-02-01,OKJ071,37
6,2023-02-01,OKJ061,15
22,2023-02-01,OKJ069,23
5,2023-02-01,OKJ027,7
6,2023-02-01,OKJ058,21
11,2023-02-01,OKJ080,21
14,2023-02-01,OKJ049,17
8,2023-02-01,OKJ068,31
6,2023-02-01,OKJ061,32
10,2023-02-01,OKJ075,36
8,2023-02-02,OKJ005,31
13,2023-02-02,OKJ031,10
2,2023-02-02,OKJ077,11
1,2023-02-02,OKJ037,3
22,2023-02-02,OKJ068,24
5,2023-02-02,OKJ032,8
15,2023-02-02,OKJ051,5
2,2023-02-02,OKJ007,5
18,2023-02-02,OKJ052,29
22,2023-02-02,OKJ075,16
25,2023-02-02,OKJ002,11
4,2023-02-02,OKJ059,15
19,2023-02-02,OKJ048,5
1,2023-02-02,OKJ019,6
17,2023-02-02,OKJ008,37
1,2023-02-02,OKJ019,36
13,2023-02-02,OKJ038,29
18,2023-02-02,OKJ051,14
12,2023-02-02,OKJ060,28
1,2023-02-02,OKJ028,18
2,2023-02-02,OKJ018,1
5,2023-02-02,OKJ027,34
14,2023-02-02,OKJ020,26
14,2023-02-02,OKJ078,7
2,2023-02-02,OKJ077,14
18,2023-02-03,OKJ001,9
7,2023-02-03,OKJ038,22
14,2023-02-03,OKJ078,23
16,2023-02-03,OKJ046,16
4,2023-02-03,OKJ085,3
7,2023-02-03,OKJ017,20
23,2023-02-03,OKJ004,38
2,2023-02-03,OKJ074,10
10,2023-02-03,OKJ031,9
6,2023-02-03,OKJ052,14
1,2023-02-03,OKJ007,11
7,2023-02-03,OKJ038,14
20,2023-02-03,OKJ061,29
22,2023-02-03,OKJ075,23
14,2023-02-03,OKJ006,31
2,2023-02-03,OKJ025,30
25,2023-02-03,OKJ041,1
23,2023-02-03,OKJ004,1
15,2023-02-03,OKJ067,4
27,2023-02-03,OKJ002,3
18,2023-02-03,OKJ001,5
24,2023-02-03,OKJ079,10
10,2023-02-04,OKJ010,16
4,2023-02-04,OKJ063,11
14,2023-02-04,OKJ065,10
2,2023-02-04,OKJ074,23
2,2023-02-04,OKJ016,17
3,2023-02-04,OKJ066,8
2,2023-02-04,OKJ018,37
4,2023-02-04,OKJ056,14
2,2023-02-04,OKJ016,9
1,2023-02-04,OKJ028,36
2,2023-02-04,OKJ047,12
22,2023-02-04,OKJ075,31
3,2023-02-04,OKJ014,38
11,2023-02-04,OKJ044,36
10,2023-02-04,OKJ083,36
27,2023-02-04,OKJ079,20
10,2023-02-04,OKJ024,16
1,2023-02-04,OKJ019,18
13,2023-02-04,OKJ050,9
15,2023-02-04,OKJ044,36
7,2023-02-04,OKJ071,12
13,2023-02-04,OKJ031,33
13,2023-02-04,OKJ050,28
1,2023-02-04,OKJ028,21
9,2023-02-04,OKJ022,38
21,2023-02-04,OKJ010,28
6,2023-02-04,OKJ058,2
7,2023-02-04,OKJ071,1
8,2023-02-04,OKJ070,37
16,2023-02-04,OKJ035,6
2,2023-02-05,OKJ077,1
27,2023-02-05,OKJ002,35
4,2023-02-05,OKJ056,7
9,2023-02-05,OKJ071,35
23,2023-02-05,OKJ041,32
14,2023-02-05,OKJ065,13
7,2023-02-05,OKJ006,6
10,2023-02-05,OKJ075,29
19,2023-02-05,OKJ057,23
19,2023-02-05,OKJ048,9
3,2023-02-05,OKJ040,27
3,2023-02-05,OKJ040,9
1,2023-02-05,OKJ007,10
4,2023-02-05,OKJ083,7
8,2023-02-05,OKJ042,7
3,2023-02-05,OKJ040,2
10,2023-02-05,OKJ010,26
11,2023-02-05,OKJ005,2
2,2023-02-05,OKJ016,25
2,2023-02-05,OKJ045,5
1,2023-02-05,OKJ028,27
8,2023-02-06,OKJ033,22
3,2023-02-06,OKJ014,7
2,2023-02-06,OKJ076,19
1,2023-02-06,OKJ064,3
7,2023-02-06,OKJ038,14
25,2023-02-06,OKJ002,24
9,2023-02-06,OKJ071,28
4,2023-02-06,OKJ085,37
14,2023-02-06,OKJ049,28
3,2023-02-06,OKJ034,10
16,2023-02-06,OKJ055,8
4,2023-02-06,OKJ063,20
13,2023-02-06,OKJ031,23
25,2023-02-06,OKJ004,15
4,2023-02-06,OKJ059,8
13,2023-02-06,OKJ038,21
4,2023-02-06,OKJ032,38
18,2023-02-06,OKJ051,28
15,2023-02-06,OKJ073,10
7,2023-02-06,OKJ006,19
14,2023-02-06,OKJ020,38
15,2023-02-06,OKJ039,8
10,2023-02-06,OKJ013,26
10,2023-02-07,OKJ013,24
14,2023-02-07,OKJ084,21
14,2023-02-07,OKJ065,8
13,2023-02-07,OKJ073,35
22,2023-02-07,OKJ075,26
2,2023-02-07,OKJ016,37
2,2023-02-07,OKJ018,36
1,2023-02-07,OKJ026,16
14,2023-02-07,OKJ033,4
21,2023-02-07,OKJ014,10
20,2023-02-07,OKJ022,3
15,2023-02-07,OKJ030,3
10,2023-02-07,OKJ024,32
6,2023-02-07,OKJ058,12
1,2023-02-07,OKJ026,27
14,2023-02-07,OKJ020,21
25,2023-02-07,OKJ041,34
14,2023-02-07,OKJ084,34
2,2023-02-07,OKJ037,17
2,2023-02-07,OKJ025,7
25,2023-02-07,OKJ002,9
18,2023-02-07,OKJ060,1
22,2023-02-07,OKJ068,15
7,2023-02-07,OKJ038,5
12,2023-02-07,OKJ043,4
27,2023-02-07,OKJ079,14
3,2023-02-07,OKJ023,32
2,2023-02-07,OKJ025,28
2,2023-02-07,OKJ074,35
9,2023-02-07,OKJ023,5
1,2023-02-07,OKJ019,10
12,2023-02-07,OKJ050,25
1,2023-02-07,OKJ037,10
3,2023-02-07,OKJ072,2
3,2023-02-08,OKJ085,29
25,2023-02-08,OKJ002,21
13,2023-02-08,OKJ038,33
10,2023-02-08,OKJ083,9
12,2023-02-08,OKJ060,25
2,2023-02-08,OKJ045,26
1,2023-02-08,OKJ009,9
2,2023-02-08,OKJ074,29
22,2023-02-08,OKJ072,30
1,2023-02-08,OKJ026,13
23,2023-02-08,OKJ004,23
12,2023-02-08,OKJ043,37
18,2023-02-08,OKJ046,30
3,2023-02-08,OKJ040,11
2,2023-02-08,OKJ016,11
12,2023-02-08,OKJ043,16
2,2023-02-08,OKJ025,9
4,2023-02-08,OKJ085,10
11,2023-02-08,OKJ044,30
10,2023-02-08,OKJ075,4
20,2023-02-08,OKJ040,15
12,2023-02-08,OKJ029,1
19,2023-02-08,OKJ034,18
15,2023-02-08,OKJ015,35
27,2023-02-08,OKJ002,6
14,2023-02-08,OKJ020,21
1,2023-02-09,OKJ064,2
13,2023-02-09,OKJ031,39
18,2023-02-09,OKJ051,29
9,2023-02-09,OKJ023,29
13,2023-02-09,OKJ008,20
14,2023-02-09,OKJ006,20
21,2023-02-09,OKJ048,38
3,2023-02-09,OKJ069,15
6,2023-02-09,OKJ061,16
1,2023-02-09,OKJ028,38
8,2023-02-09,OKJ070,8
17,2023-02-09,OKJ067,3
22,2023-02-09,OKJ075,14
14,2023-02-09,OKJ027,3
4,2023-02-09,OKJ059,32
16,2023-02-09,OKJ046,31
14,2023-02-09,OKJ049,31
1,2023-02-09,OKJ009,16
1,2023-02-09,OKJ028,11
9,2023-02-09,OKJ071,10
1,2023-02-09,OKJ037,13
7,2023-02-09,OKJ071,37
2,2023-02-09,OKJ076,25
2,2023-02-09,OKJ016,13
7,2023-02-09,OKJ006,35
15,2023-02-09,OKJ067,11
14,2023-02-09,OKJ011,27
19,2023-02-09,OKJ057,5
1,2023-02-09,OKJ009,20
7,2023-02-09,OKJ017,28
20,2023-02-09,OKJ022,13
5,2023-02-10,OKJ053,30
4,2023-02-10,OKJ058,13
10,2023-02-10,OKJ013,34
4,2023-02-10,OKJ053,17
17,2023-02-10,OKJ020,15
15,2023-02-10,OKJ030,7
22,2023-02-10,OKJ069,19
11,2023-02-10,OKJ044,28
10,2023-02-10,OKJ024,10
15,2023-02-10,OKJ015,34
3,2023-02-10,OKJ066,35
2,2023-02-10,OKJ047,36
21,2023-02-10,OKJ014,16
2,2023-02-10,OKJ077,19
4,2023-02-10,OKJ053,24
17,2023-02-10,OKJ070,15
3,2023-02-10,OKJ042,15
25,2023-02-10,OKJ002,35
1,2023-02-10,OKJ064,38
25,2023-02-10,OKJ004,29
2,2023-02-10,OKJ025,13
10,2023-02-10,OKJ080,31
22,2023-02-11,OKJ024,31
15,2023-02-11,OKJ039,9
15,2023-02-11,OKJ030,25
10,2023-02-11,OKJ010,12
6,2023-02-11,OKJ052,27
3,2023-02-11,OKJ069,3
2,2023-02-11,OKJ064,37
6,2023-02-11,OKJ052,28
1,2023-02-11,OKJ025,20
2,2023-02-11,OKJ016,27
8,2023-02-11,OKJ070,18
3,2023-02-11,OKJ072,29
7,2023-02-11,OKJ038,32
22,2023-02-11,OKJ065,8
2,2023-02-11,OKJ077,31
9,2023-02-11,OKJ071,38
9,2023-02-11,OKJ071,16
6,2023-02-11,OKJ052,38
3,2023-02-11,OKJ040,7
2,2023-02-11,OKJ037,13
22,2023-02-11,OKJ069,18
11,2023-02-11,OKJ044,4
1,2023-02-11,OKJ028,36
13,2023-02-12,OKJ008,35
21,2023-02-12,OKJ010,36
8,2023-02-12,OKJ068,3
18,2023-02-12,OKJ001,16
7,2023-02-12,OKJ066,26
8,2023-02-12,OKJ043,36
16,2023-02-12,OKJ035,32
23,2023-02-12,OKJ041,33
27,2023-02-12,OKJ002,22
9,2023-02-12,OKJ081,2
17,2023-02-12,OKJ067,16
11,2023-02-12,OKJ005,32
13,2023-02-12,OKJ036,20
12,2023-02-12,OKJ036,26
20,2023-02-12,OKJ040,35
2,2023-02-12,OKJ018,35
23,2023-02-12,OKJ004,6
2,2023-02-12,OKJ016,15
12,2023-02-12,OKJ003,32
22,2023-02-12,OKJ065,31
1,2023-02-12,OKJ019,13
14,2023-02-12,OKJ056,22
8,2023-02-12,OKJ011,26
18,2023-02-12,OKJ001,17
27,2023-02-12,OKJ002,4
15,2023-02-13,OKJ039,32
13,2023-02-13,OKJ050,2
22,2023-02-13,OKJ069,37
2,2023-02-13,OKJ025,7
10,2023-02-13,OKJ062,36
1,2023-02-13,OKJ009,8
7,2023-02-13,OKJ035,8
2,2023-02-13,OKJ037,7
4,2023-02-13,OKJ085,33
2,2023-02-13,OKJ045,14
11,2023-02-13,OKJ005,3
18,2023-02-13,OKJ001,32
3,2023-02-13,OKJ069,11
15,2023-02-13,OKJ015,17
2,2023-02-13,OKJ074,33
1,2023-02-13,OKJ025,36
25,2023-02-13,OKJ041,38
2,2023-02-13,OKJ077,9
14,2023-02-13,OKJ084,16
15,2023-02-13,OKJ049,7
16,2023-02-13,OKJ055,12
12,2023-02-14,OKJ003,11
22,2023-02-14,OKJ024,20
8,2023-02-14,OKJ043,36
13,2023-02-14,OKJ050,39
22,2023-02-14,OKJ068,10
12,2023-02-14,OKJ029,21
8,2023-02-14,OKJ070,37
9,2023-02-14,OKJ071,13
27,2023-02-14,OKJ079,33
10,2023-02-14,OKJ031,8
12,2023-02-14,OKJ050,19
11,2023-02-14,OKJ062,3
8,2023-02-14,OKJ011,23
2,2023-02-14,OKJ074,6
20,2023-02-14,OKJ061,31
8,2023-02-14,OKJ068,37
11,2023-02-14,OKJ080,5
2,2023-02-14,OKJ016,4
20,2023-02-14,OKJ040,4
16,2023-02-14,OKJ035,2
15,2023-02-14,OKJ015,23
12,2023-02-14,OKJ036,23
10,2023-02-14,OKJ083,16
1,2023-02-14,OKJ028,12
4,2023-02-14,OKJ059,3
12,2023-02-14,OKJ029,23
7,2023-02-14,OKJ038,27
13,2023-02-14,OKJ036,12
20,2023-02-15,OKJ022,6
2,2023-02-15,OKJ077,11
21,2023-02-15,OKJ021,28
18,2023-02-15,OKJ052,32
4,2023-02-15,OKJ053,21
2,2023-02-15,OKJ045,26
22,2023-02-15,OKJ068,10
21,2023-02-15,OKJ054,24
2,2023-02-15,OKJ076,36
2,2023-02-15,OKJ016,34
14,2023-02-15,OKJ049,9
22,2023-02-15,OKJ068,18
23,2023-02-15,OKJ004,34
14,2023-02-15,OKJ011,14
10,2023-02-15,OKJ075,37
8,2023-02-15,OKJ070,28
2,2023-02-15,OKJ077,24
3,2023-02-15,OKJ069,8
18,2023-02-15,OKJ060,10
9,2023-02-15,OKJ071,24
25,2023-02-15,OKJ004,27
7,2023-02-15,OKJ029,7
7,2023-02-15,OKJ035,31
2,2023-02-15,OKJ016,21
6,2023-02-15,OKJ052,36
15,2023-02-15,OKJ049,9
3,2023-02-15,OKJ069,6
6,2023-02-15,OKJ061,4
11,2023-02-15,OKJ080,13
15,2023-02-15,OKJ015,24
25,2023-02-15,OKJ004,13
10,2023-02-15,OKJ031,1
8,2023-02-15,OKJ033,1
1,2023-02-16,OKJ064,32
25,2023-02-16,OKJ002,20
7,2023-02-16,OKJ035,14
3,2023-02-16,OKJ085,12
14,2023-02-16,OKJ056,30
8,2023-02-16,OKJ033,9
21,2023-02-16,OKJ054,20
3,2023-02-16,OKJ014,26
6,2023-02-16,OKJ052,11
8,2023-02-16,OKJ042,26
13,2023-02-16,OKJ036,11
3,2023-02-16,OKJ066,39
14,2023-02-16,OKJ084,33
9,2023-02-16,OKJ081,37
14,2023-02-16,OKJ049,1
2,2023-02-16,OKJ016,5
19,2023-02-16,OKJ034,24
12,2023-02-16,OKJ003,25
21,2023-02-16,OKJ021,27
2,2023-02-16,OKJ025,15
17,2023-02-16,OKJ012,6
2,2023-02-16,OKJ037,2
2,2023-02-16,OKJ076,15
18,2023-02-16,OKJ060,14
8,2023-02-16,OKJ011,37
1,2023-02-16,OKJ026,34
15,2023-02-16,OKJ017,27
19,2023-02-16,OKJ084,4
16,2023-02-16,OKJ059,25
15,2023-02-16,OKJ051,32
15,2023-02-17,OKJ049,8
16,2023-02-17,OKJ059,23
8,2023-02-17,OKJ011,9
11,2023-02-17,OKJ080,35
22,2023-02-17,OKJ075,27
9,2023-02-17,OKJ023,25
8,2023-02-17,OKJ033,36
18,2023-02-17,OKJ001,6
1,2023-02-17,OKJ037,16
22,2023-02-17,OKJ013,36
11,2023-02-17,OKJ078,17
15,2023-02-17,OKJ055,10
4,2023-02-17,OKJ056,20
9,2023-02-17,OKJ022,2
1,2023-02-17,OKJ019,18
2,2023-02-17,OKJ064,13
10,2023-02-17,OKJ080,26
9,2023-02-17,OKJ022,29
18,2023-02-17,OKJ039,12
22,2023-02-17,OKJ075,39
3,2023-02-17,OKJ014,11
16,2023-02-17,OKJ055,12
2,2023-02-17,OKJ074,29
22,2023-02-17,OKJ072,3
21,2023-02-17,OKJ021,7
15,2023-02-17,OKJ049,4
10,2023-02-17,OKJ024,28
22,2023-02-17,OKJ024,17
1,2023-02-18,OKJ007,25
7,2023-02-18,OKJ071,35
8,2023-02-18,OKJ011,33
6,2023-02-18,OKJ030,4
2,2023-02-18,OKJ016,38
18,2023-02-18,OKJ060,31
18,2023-02-18,OKJ060,33
1,2023-02-18,OKJ019,25
24,2023-02-18,OKJ079,21
3,2023-02-18,OKJ072,32
18,2023-02-18,OKJ001,30
21,2023-02-18,OKJ054,25
1,2023-02-18,OKJ019,34
3,2023-02-18,OKJ066,35
1,2023-02-18,OKJ009,7
1,2023-02-18,OKJ026,31
20,2023-02-18,OKJ022,1
2,2023-02-18,OKJ047,37
14,2023-02-18,OKJ049,10
24,2023-02-18,OKJ079,8
1,2023-02-18,OKJ064,36
17,2023-02-19,OKJ008,30
14,2023-02-19,OKJ078,26
12,2023-02-19,OKJ043,37
1,2023-02-19,OKJ026,24
2,2023-02-19,OKJ018,18
2,2023-02-19,OKJ025,17
15,2023-02-19,OKJ030,4
21,2023-02-19,OKJ054,24
8,2023-02-19,OKJ043,15
1,2023-02-19,OKJ019,16
17,2023-02-19,OKJ067,30
12,2023-02-19,OKJ036,11
20,2023-02-19,OKJ040,38
18,2023-02-19,OKJ046,37
4,2023-02-19,OKJ032,7
21,2023-02-19,OKJ010,13
16,2023-02-19,OKJ059,27
22,2023-02-19,OKJ072,15
10,2023-02-19,OKJ012,23
25,2023-02-19,OKJ002,3
2,2023-02-19,OKJ037,32
1,2023-02-19,OKJ026,26
3,2023-02-19,OKJ040,6
14,2023-02-19,OKJ049,27
14,2023-02-19,OKJ003,23
16,2023-02-19,OKJ046,12
24,2023-02-20,OKJ079,28
21,2023-02-20,OKJ021,27
8,2023-02-20,OKJ043,7
1,2023-02-20,OKJ026,29
1,2023-02-20,OKJ019,30
10,2023-02-20,OKJ080,4
4,2023-02-20,OKJ058,36
18,2023-02-20,OKJ051,1
2,2023-02-20,OKJ016,9
19,2023-02-20,OKJ084,9
12,2023-02-20,OKJ029,20
7,2023-02-20,OKJ006,21
7,2023-02-20,OKJ038,29
4,2023-02-20,OKJ083,28
19,2023-02-20,OKJ057,14
25,2023-02-20,OKJ002,29
2,2023-02-20,OKJ047,9
8,2023-02-20,OKJ068,3
2,2023-02-20,OKJ037,26
23,2023-02-20,OKJ004,28
15,2023-02-20,OKJ017,24
25,2023-02-20,OKJ002,4
7,2023-02-20,OKJ029,19
2,2023-02-20,OKJ077,22
14,2023-02-20,OKJ049,15
1,2023-02-20,OKJ028,6
1,2023-02-20,OKJ025,16
11,2023-02-20,OKJ078,17
21,2023-02-21,OKJ014,35
22,2023-02-21,OKJ065,13
1,2023-02-21,OKJ009,15
1,2023-02-21,OKJ025,18
9,2023-02-21,OKJ023,2
6,2023-02-21,OKJ030,32
2,2023-02-21,OKJ016,34
22,2023-02-21,OKJ075,18
8,2023-02-21,OKJ011,31
27,2023-02-21,OKJ079,8
2,2023-02-21,OKJ025,11
1,2023-02-21,OKJ026,7
20,2023-02-21,OKJ040,36
2,2023-02-21,OKJ077,31
1,2023-02-21,OKJ019,17
22,2023-02-21,OKJ069,32
25,2023-02-21,OKJ041,23
22,2023-02-21,OKJ065,30
15,2023-02-21,OKJ049,9
10,2023-02-21,OKJ062,2
16,2023-02-21,OKJ055,4
9,2023-02-21,OKJ022,20
5,2023-02-22,OKJ032,8
2,2023-02-22,OKJ045,37
4,2023-02-22,OKJ059,39
2,2023-02-22,OKJ064,21
6,2023-02-22,OKJ052,25
1,2023-02-22,OKJ019,35
2,2023-02-22,OKJ045,29
2,2023-02-22,OKJ045,25
14,2023-02-22,OKJ084,13
13,2023-02-22,OKJ050,2
2,2023-02-22,OKJ047,36
1,2023-02-22,OKJ026,12
4,2023-02-22,OKJ053,21
15,2023-02-22,OKJ015,11
8,2023-02-22,OKJ068,15
7,2023-02-22,OKJ071,18
10,2023-02-22,OKJ013,27
19,2023-02-22,OKJ034,27
10,2023-02-22,OKJ024,19
22,2023-02-22,OKJ024,13
10,2023-02-22,OKJ031,17
3,2023-02-22,OKJ034,16
13,2023-02-22,OKJ008,6
8,2023-02-22,OKJ043,1
2,2023-02-22,OKJ045,15
17,2023-02-22,OKJ067,28
13,2023-02-22,OKJ036,37
17,2023-02-22,OKJ008,31
12,2023-02-22,OKJ003,25
5,2023-02-23,OKJ053,12
22,2023-02-23,OKJ069,7
1,2023-02-23,OKJ026,4
18,2023-02-23,OKJ001,10
20,2023-02-23,OKJ022,26
15,2023-02-23,OKJ017,29
9,2023-02-23,OKJ022,8
12,2023-02-23,OKJ003,16
2,2023-02-23,OKJ025,33
14,2023-02-23,OKJ033,39
16,2023-02-23,OKJ021,11
7,2023-02-23,OKJ017,36
22,2023-02-23,OKJ075,31
3,2023-02-23,OKJ085,31
16,2023-02-23,OKJ035,36
2,2023-02-23,OKJ077,1
15,2023-02-23,OKJ073,31
18,2023-02-23,OKJ052,4
7,2023-02-23,OKJ006,37
18,2023-02-23,OKJ051,21
14,2023-02-23,OKJ056,19
15,2023-02-23,OKJ067,31
25,2023-02-23,OKJ041,29
16,2023-02-23,OKJ035,16
4,2023-02-23,OKJ085,34
19,2023-02-23,OKJ057,38
14,2023-02-23,OKJ011,3
25,2023-02-23,OKJ004,19
18,2023-02-23,OKJ060,16
8,2023-02-23,OKJ042,1
14,2023-02-23,OKJ011,31
18,2023-02-23,OKJ001,1
15,2023-02-23,OKJ017,30
19,2023-02-23,OKJ057,32
5,2023-02-24,OKJ027,37
9,2023-02-24,OKJ071,7
18,2023-02-24,OKJ051,37
12,2023-02-24,OKJ063,18
24,2023-02-24,OKJ079,26
3,2023-02-24,OKJ066,31
1,2023-02-24,OKJ026,39
12,2023-02-24,OKJ050,10
2,2023-02-24,OKJ076,7
9,2023-02-24,OKJ071,3
22,2023-02-24,OKJ013,19
17,2023-02-24,OKJ070,38
6,2023-02-24,OKJ054,13
17,2023-02-24,OKJ012,11
14,2023-02-24,OKJ011,18
22,2023-02-24,OKJ072,38
9,2023-02-24,OKJ022,11
7,2023-02-24,OKJ017,39
15,2023-02-24,OKJ067,12
12,2023-02-24,OKJ060,33
19,2023-02-24,OKJ048,11
2,2023-02-24,OKJ045,5
27,2023-02-24,OKJ079,14
14,2023-02-24,OKJ049,27
25,2023-02-24,OKJ002,17
1,2023-02-24,OKJ019,27
2,2023-02-24,OKJ076,28
4,2023-02-24,OKJ056,15
7,2023-02-25,OKJ029,29
10,2023-02-25,OKJ083,21
2,2023-02-25,OKJ045,32
11,2023-02-25,OKJ078,10
5,2023-02-25,OKJ032,14
17,2023-02-25,OKJ067,37
2,2023-02-25,OKJ018,36
4,2023-02-25,OKJ083,17
6,2023-02-25,OKJ058,34
7,2023-02-25,OKJ035,22
2,2023-02-25,OKJ047,6
9,2023-02-25,OKJ023,28
10,2023-02-25,OKJ083,2
23,2023-02-25,OKJ041,28
6,2023-02-25,OKJ015,1
2,2023-02-25,OKJ007,26
15,2023-02-25,OKJ067,6
19,2023-02-25,OKJ034,7
22,2023-02-25,OKJ075,30
17,2023-02-25,OKJ070,15
18,2023-02-25,OKJ039,30
13,2023-02-25,OKJ036,29
7,2023-02-25,OKJ071,20
13,2023-02-25,OKJ050,3
15,2023-02-25,OKJ015,25
19,2023-02-25,OKJ057,21
19,2023-02-25,OKJ057,35
4,2023-02-25,OKJ063,1
13,2023-02-26,OKJ031,18
6,2023-02-26,OKJ052,6
10,2023-02-26,OKJ024,14
15,2023-02-26,OKJ051,29
3,2023-02-26,OKJ069,11
19,2023-02-26,OKJ057,39
4,2023-02-26,OKJ083,6
2,2023-02-26,OKJ018,30
13,2023-02-26,OKJ031,30
14,2023-02-26,OKJ011,5
11,2023-02-26,OKJ005,19
8,2023-02-26,OKJ033,31
12,2023-02-26,OKJ029,35
16,2023-02-26,OKJ035,27
1,2023-02-26,OKJ007,39
19,2023-02-26,OKJ084,9
16,2023-02-26,OKJ035,30
2,2023-02-26,OKJ077,13
4,2023-02-26,OKJ083,16
16,2023-02-26,OKJ046,5
7,2023-02-26,OKJ029,6
12,2023-02-26,OKJ029,33
21,2023-02-26,OKJ014,28
6,2023-02-26,OKJ015,32
16,2023-02-26,OKJ021,25
7,2023-02-26,OKJ035,1
21,2023-02-26,OKJ021,25
15,2023-02-26,OKJ073,15
4,2023-02-27,OKJ032,31
11,2023-02-27,OKJ078,15
15,2023-02-27,OKJ030,28
2,2023-02-27,OKJ045,36
13,2023-02-27,OKJ031,30
15,2023-02-27,OKJ044,25
15,2023-02-27,OKJ067,25
17,2023-02-27,OKJ067,34
4,2023-02-27,OKJ063,33
4,2023-02-27,OKJ082,14
18,2023-02-27,OKJ001,37
15,2023-02-27,OKJ051,19
10,2023-02-27,OKJ062,36
21,2023-02-27,OKJ014,39
27,2023-02-27,OKJ002,2
8,2023-02-27,OKJ011,4
2,2023-02-27,OKJ037,22
11,2023-02-27,OKJ005,38
27,2023-02-27,OKJ079,11
1,2023-02-27,OKJ028,27
10,2023-02-27,OKJ013,31
1,2023-02-27,OKJ028,21
12,2023-02-27,OKJ036,8
15,2023-02-27,OKJ030,12
15,2023-02-27,OKJ049,19
3,2023-02-27,OKJ072,24
14,2023-02-27,OKJ065,39
17,2023-02-28,OKJ012,3
6,2023-02-28,OKJ058,33
22,2023-02-28,OKJ069,15
10,2023-02-28,OKJ013,21
2,2023-02-28,OKJ074,34
13,2023-02-28,OKJ036,24
20,2023-02-28,OKJ022,10
5,2023-02-28,OKJ053,21
14,2023-02-28,OKJ020,30
2,2023-02-28,OKJ018,8
12,2023-02-28,OKJ029,6
17,2023-02-28,OKJ008,2
18,2023-02-28,OKJ001,1
12,2023-02-28,OKJ060,11
14,2023-02-28,OKJ006,14
2,2023-02-28,OKJ077,12
22,2023-02-28,OKJ068,19
15,2023-02-28,OKJ039,5
13,2023-02-28,OKJ036,39
2,2023-02-28,OKJ074,17
10,2023-02-28,OKJ031,29
2,2023-02-28,OKJ047,39
14,2023-02-28,OKJ006,30
5,2023-03-01,OKJ053,27
8,2023-03-01,OKJ070,29
11,2023-03-01,OKJ062,2
15,2023-03-01,OKJ049,33
5,2023-03-01,OKJ032,23
3,2023-03-01,OKJ023,16
7,2023-03-01,OKJ017,30
2,2023-03-01,OKJ047,22
10,2023-03-01,OKJ080,13
21,2023-03-01,OKJ014,24
14,2023-03-01,OKJ020,22
12,2023-03-01,OKJ060,24
15,2023-03-01,OKJ073,28
2,2023-03-01,OKJ045,5
21,2023-03-01,OKJ054,33
17,2023-03-01,OKJ020,11
17,2023-03-01,OKJ020,31
13,2023-03-01,OKJ008,22
16,2023-03-01,OKJ021,28
4,2023-03-01,OKJ058,11
3,2023-03-01,OKJ066,38
1,2023-03-01,OKJ026,8
2,2023-03-01,OKJ045,26
3,2023-03-01,OKJ069,5
22,2023-03-01,OKJ065,9
10,2023-03-01,OKJ080,29
6,2023-03-01,OKJ052,32
8,2023-03-01,OKJ005,10
21,2023-03-01,OKJ054,10
3,2023-03-01,OKJ034,11
12,2023-03-01,OKJ036,20
12,2023-03-01,OKJ060,33
1,2023-03-02,OKJ009,36
25,2023-03-02,OKJ004,34
14,2023-03-02,OKJ065,19
2,2023-03-02,OKJ016,25
7,2023-03-02,OKJ038,27
4,2023-03-02,OKJ053,33
8,2023-03-02,OKJ005,8
4,2023-03-02,OKJ056,5
14,2023-03-02,OKJ049,34
2,2023-03-02,OKJ076,21
20,2023-03-02,OKJ022,33
21,2023-03-02,OKJ021,14
4,2023-03-02,OKJ063,36
12,2023-03-02,OKJ036,28
3,2023-03-02,OKJ034,4
17,2023-03-02,OKJ067,7
1,2023-03-02,OKJ037,32
10,2023-03-02,OKJ013,39
18,2023-03-02,OKJ039,36
24,2023-03-02,OKJ079,1
3,2023-03-02,OKJ023,34
20,2023-03-02,OKJ022,24
21,2023-03-02,OKJ010,29
14,2023-03-02,OKJ084,31
16,2023-03-02,OKJ021,14
25,2023-03-02,OKJ002,27
7,2023-03-02,OKJ017,27
10,2023-03-02,OKJ083,3
15,2023-03-02,OKJ039,12
16,2023-03-02,OKJ021,24
4,2023-03-02,OKJ059,5
5,2023-03-02,OKJ027,22
6,2023-03-03,OKJ054,21
13,2023-03-03,OKJ036,35
21,2023-03-03,OKJ048,8
21,2023-03-03,OKJ054,26
3,2023-03-03,OKJ040,18
4,2023-03-03,OKJ058,18
12,2023-03-03,OKJ050,34
23,2023-03-03,OKJ041,19
7,2023-03-03,OKJ038,25
6,2023-03-03,OKJ030,11
1,2023-03-03,OKJ037,24
15,2023-03-03,OKJ049,1
23,2023-03-03,OKJ004,11
8,2023-03-03,OKJ042,10
9,2023-03-03,OKJ022,30
6,2023-03-03,OKJ061,28
3,2023-03-03,OKJ066,2
25,2023-03-03,OKJ004,17
2,2023-03-03,OKJ045,25
1,2023-03-03,OKJ028,24
2,2023-03-03,OKJ045,26
17,2023-03-03,OKJ067,25
3,2023-03-03,OKJ034,19
12,2023-03-03,OKJ050,22
1,2023-03-03,OKJ064,37
3,2023-03-04,OKJ023,10
3,2023-03-04,OKJ034,16
6,2023-03-04,OKJ081,21
2,2023-03-04,OKJ007,23
15,2023-03-04,OKJ030,35
13,2023-03-04,OKJ031,1
